trade_id,symbol,timeframe,direction,cross_time,entry_time,exit_time,entry_price,exit_price,ema15_at_entry,ma50_at_entry,atr_at_entry,stop_price,qty,gross_pnl,fee,slippage,net_pnl,r_multiple,exit_reason,bars_after_cross,pullback_index,pullback_depth_pct,ema15_slope_5,ema15_slope_10,ma50_slope_10,daily_filter_pass,max_r_before_exit,max_drawdown_r,holding_bars
T0060,BTC-USDT-SWAP,4H,short,2025-08-16 08:00,2025-08-17 16:00,2025-08-19 00:00,117953.2,116696.2,118017.6690241998877041087729,118902.2,976.6085704407307371718514514,119125.2,0.08,100.56,4.77628896,0,95.78371104,1.021583948805460750853242321,1R,7,1,0.1375480274625876805837134317,-0.00298520087986977986884837917,-0.01142405182543453469954106552,0.001200902926943319804006990619,true,2.858361774744027303754266212,0.4995733788395904436860068259,8
T0061,BTC-USDT-SWAP,4H,short,2025-10-10 08:00,2025-10-11 00:00,2025-10-11 04:00,118971,103898.1,121452.0297660411504881240563,122203.444,1561.118663530447006394014557,120844.4,0.05,753.645,2.7624483,0,750.8825517,8.016254421906693711967545639,8R,3,1,0.8344613391074201563144375814,-0.006177043049888756082638253075,-0.01071964025767782245523308443,0.00791823837632595690183657999,true,9.335059250560478274794491299,0.2289954094160350165474538273,1
T0062,BTC-USDT-SWAP,4H,short,2025-10-22 08:00,2025-10-23 00:00,2025-10-24 00:00,108364.9,110518.5,109040.7644499016185783726679,109231.608,1794.619984915946200187107744,110518.5,0.04,-86.144,2.2416558,0,-88.3856558,-1.026022193072065378900445765,止损,3,1,0.0946761063343540832326632154,-0.008202039744741244433926622419,-0.003879426001687366470396035819,-0.009605022018901342182932984013,true,0.8165861812778603268945022288,1.332838038632986627043090639,6
T0063,BTC-USDT-SWAP,4H,short,2025-10-30 20:00,2025-10-31 16:00,2025-11-04 00:00,109401.3,107321.9,110163.9285991629637072806515,111673.476,1667.163221393498184262387704,111401.9,0.04,83.176,2.20184316,0,80.97415684,1.011873398480455863241027692,1R,4,1,0.03156332683409811623233952659,-0.01554984646191081980614737364,-0.02799983961887603615084570916,0.000656628616091434281135835693,true,2.075027491752474257722683195,0.8989303209037288813355993202,20
T0064,BTC-USDT-SWAP,4H,short,2025-11-13 16:00,2025-11-14 00:00,2025-11-17 12:00,101322.1,95633.1,102923.5264662659247935816591,103164.756,1559.934172811471568605504226,103194.1,0.05,284.45,2.48131155,0,281.96868845,3.012485987713675213675213675,3R,1,1,0.5261902232931948868589222523,-0.006115870756442066700500185504,-0.01311156862594417773599055683,-0.002472646763202735631924530505,true,4.489209401709401709401709402,0.08675213675213675213675213675,21
T0065,BTC-USDT-SWAP,4H,short,2025-12-11 20:00,2025-12-12 04:00,2025-12-12 04:00,90788,92519,91061.78597450943530566711642,91137.782,1442.449022180693927193729236,92519,0.05,-86.55,2.346252,0,-88.896252,-1.027108630849220103986135182,止损,1,1,0.4790308259632337509071465421,-0.008823648464905472281688764126,-0.003983007730472464399439070159,0.002792716636443928380877208532,true,0.02824956672443674176776429809,1.590294627383015597920277296,0
T0066,BTC-USDT-SWAP,4H,short,2025-12-13 20:00,2025-12-15 12:00,2025-12-16 12:00,89235.9,86580,89693.01937214109375497772701,90689.986,1079.763600688125583200097551,90531.7,0.07,185.913,3.11879295,0,182.79420705,2.015238319956783454236764933,2R,9,1,0.3189552875591605956649517478,-0.009200025137564137315393250004,-0.01276399213307707668548273897,-0.001224964352734600708836805863,true,3.200802592992745794104028399,0.5482327519678962802901682358,6
T0067,BTC-USDT-SWAP,4H,short,2025-12-24 20:00,2025-12-25 04:00,2025-12-26 08:00,87528.9,88776.2,87635.22592996003940777644058,87691.138,1039.379866195760408456909766,88776.2,0.08,-99.784,3.60710136,0,-103.39110136,-1.036149095646596648761324461,止损,1,1,0.04321786089788866975163918588,-0.004789495247798210017505444,-0.01006777688440933453878085094,-0.000318025294642658189702133869,true,0.5456586226248697185921590636,1.529704160987733504369437986,7
T0068,BTC-USDT-SWAP,4H,short,2026-01-10 00:00,2026-01-11 16:00,2026-01-12 08:00,90675.4,91571.9,90754.48993325304597383492246,91466.652,747.0104169763918218868941329,91571.9,0.11,-98.615,5.12239134,0,-103.73739134,-1.051943328499721137757947574,止损,9,1,0.07692188760941419330745134793,-0.00144992715700866494608364317,-0.004640838012081815268335947284,0.003580627396310515443377111912,true,0.5803680981595092024539877301,2.02967094255437813720022309,4
T0069,BTC-USDT-SWAP,4H,short,2026-02-17 20:00,2026-02-18 16:00,2026-02-18 20:00,68084.2,68035.1,68111.47587405556872326982999,68265.454,1073.536515065519229306573948,69372.5,0.07,3.437,2.42936862,0,1.00763138,0.01117343320655126911433672281,保本,4,1,0.1211603843338030638362304129,-0.005901819466245198802432007697,-0.009547318953784256356597408648,-0.00740585421141416564811830007,true,1.088876814406582317783125049,0.2738492587130326787238997128,1
T0070,BTC-USDT-SWAP,4H,short,2026-03-08 12:00,2026-03-09 12:00,2026-03-09 20:00,67168.1,68553.5,67646.29665385429088833409403,68619.642,1154.474839438765617442743319,68553.5,0.07,-96.978,2.43281325,0,-99.41081325,-1.025086238631442182763100909,止损,5,1,0.02025734862594038918995024953,-0.00953917146724500498713479072,-0.02420943038968922779269609882,0.004643422651490953566910185862,true,0.2417352389201674606611808864,1.654323661036523747654107117,2
T0071,BTC-USDT-SWAP,4H,short,2026-03-19 20:00,2026-03-20 20:00,2026-03-23 16:00,70445,69042.8,71067.6538702852476190543914,71804.388,1126.094403344638474610338402,71796.4,0.07,98.154,2.47955106,0,95.67444894,1.011379193429036554684031375,1R,5,1,0.3884272445782434571857501829,-0.008256636482050418146400352557,-0.02720969880251150790588927749,0.001123636065249939878326098957,true,2.321592422672783779783927779,0.7710522421192837057865916827,17
T0072,BTC-USDT-SWAP,4H,short,2026-04-05 12:00,2026-04-05 20:00,2026-04-05 20:00,66971.8,67716.4,67058.17652177190883170482721,67109,620.4633109575475992889643176,67716.4,0.13,-96.798,4.47507762,0,-101.27307762,-1.046231095890410958904109589,止损,1,1,0.08727269553637539873757499213,-0.00007934396882141904747729539276,-0.000001147345519188230035616742638,-0.001288769017568433444098407069,true,0.4320440504969110932044050497,1.174187483212463067418748321,0
T0073,BTC-USDT-SWAP,4H,short,2026-04-28 16:00,2026-04-30 00:00,2026-05-01 08:00,75892.4,76912.9,76877.67777461660707989541277,77436.924,850.3615045093380348438270293,76912.9,0.09,-91.845,3.51652536,0,-95.36152536,-1.038287608035276825085742283,止损,7,1,0.8784373369903872420425275379,-0.001859914586138007182649759681,-0.00978211293186448135933107728,0.003385697500071154685844701166,true,0.9790298873101420872121509064,1.503674669279764821166095051,8
T0074,BTC-USDT-SWAP,4H,short,2026-06-19 04:00,2026-06-20 08:00,2026-06-21 12:00,63510.4,64516.9,63549.39747059664532667568298,64442.304,838.7239843653580426765445964,64516.9,0.09,-90.585,2.94773796,0,-93.53273796,-1.032541126676602086438152012,止损,6,1,0.1515396419736511455116714716,-0.007633982389443779500298317703,-0.02416077913638635287641745801,0.002626349299987784421860521933,true,0.3580725285643318430203676105,1.042821659215101838052657725,7
